2991,Data Warehouse. Teoria e pratica della progettazione,Stefano Rizzi Matteo Golfarelli;,6,1,1,,McGraw-Hill Companies,9.79E+12,Italian,,
2992,Introduction to VHDL,R.D. Hunter;T.T. Johnson;,95,11,30,1995,Springer,9.78E+12,English,,496
2993,Data Warehousing with Informix: Best Practices,Angela Sanchez;,98,3,10,,Prentice Hall PTR,9.78E+12,English,Prentice Hall PTR Informix Series,352
2994,Mastering SQL Server Profiler,Brad McGehee;,9,3,20,,Simple Talk Publishing,9.78E+12,English,,372
2995,Master Data Management,David Loshin;,8,9,16,1,Morgan Kaufmann,9.78E+12,English,The MK/OMG Press,304
2996,Pentaho Kettle Solutions: Building Open Source ETL Solutions with Pentaho Data Integration,Matt Casters;Roland Bouman;Jos van Dongen;,10,9,28,1,Wiley,9.78E+12,English,,720
2997,Oracle Business Intelligence: The Condensed Guide to Analysis and Reporting,Yuli Vasiliev;,10,10,12,,Packt Publishing,9.78E+12,English,,184
2998,Study Guide for 1Z0-144: Oracle Database 11g: Program with PL/SQL: Oracle Certification Prep,Matthew Morris;,12,7,10,,CreateSpace Independent Publishing Platform,9.78E+12,English,,178
2999,Ways of Knowing in HCI,Judith S. Olson;Wendy A. Kellogg;,14,4,20,2014,Springer,9.78E+12,English,,472
3000,Oracle User Productivity Kit 3.5,Dirk Manuel;,9,9,23,,Packt Publishing,9.78E+12,English,,540
3001,Inside Microsoft SQL Server 2005: T-SQL Querying,Itzik Ben-Gan;Lubor Kollar;Dejan Sarka;,6,4,26,1,Microsoft Press,9.78E+12,English,Developer Reference,640
3002,Database Modeling & Design: The Fundamental Principles,Toby J. Teorey;,94,3,,2nd,Morgan Kaufmann Pub,9.78E+12,English,Morgan Kaufmann Series in Data Management Systems,277
3003,"Intelligence and Security Informatics: IEEE International Conference on Intelligence and Security Informatics, ISI 2005, Atlanta, GA, USA, May 19-20, ... Applications, incl. Internet/Web, and HCI)",Paul Kantor;Gheorghe Muresan;Fred Roberts;,5,5,12,2005,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3495)",678
3004,Smart Business Intelligence Solutions with Microsoft並_並_ SQL Server並_並_ 2008,Lynn Langit;Kevin S. Goff;Davide Mauri;,9,2,4,1,Microsoft Press,9.78E+12,English,Developer Reference,800
3005,Pro Oracle Application Express 4,Tim Fox;John Scott;Scott Spendolini;,11,6,28,2,Apress,9.78E+12,English,Expert's Voice in Databases,736
3006,Oracle Primavera P6 Version 8: Project and Portfolio Management,Daniel Williams;Elaine Britt Krazer;,12,8,22,,Packt Publishing,9.78E+12,English,,348
3007,"Software and Data Technologies: 7th International Conference, ICSOFT 2012, Rome, Italy, July 24-27, 2012, Revised Selected Papers ",Jos並_ Cordeiro;Slimane Hammoudi;Marten van Sinderen;,13,12,12,,Springer,9.78E+12,English,Communications in Computer and Information Science (Book 411),219
3008,Data Mining Mobile Devices,Jesus Mena;,13,6,18,1,Auerbach Publications,9.78E+12,English,,328
3009,Managing IaaS and DBaaS Clouds with Oracle Enterprise Manager Cloud Control 12c,Ved Antani;,13,11,25,,Packt Publishing,9.78E+12,English,,112
3010,DB2 10.5: Implementation & Exploitation,Philip K. Gunning;,15,3,1,,Mc Press,9.78E+12,English,,464
3011,Distributed Database Systems and Their Applications /Teaching Books for Graduates in Chinese Academy of Sciences,Xu Jungang;Shao Peiying;,12,4,1,,Science Press,9.79E+12,Chinese,,343
3012,Oracle8i Networking 101,Marlene L. Theriault;,0,8,25,,McGraw-Hill Companies,9.78E+12,English,Oracle Press,553
3013,"Access Solutions: Tips, Tricks, and Secrets from Microsoft Access MVPs by Meyer, Arvin, Steele, Douglas J. published by Wiley ",Meyer;,10,10,13,,"Wiley,2010",,,,
3014,Oracle PL/SQL by Example,Benjamin Rosenzweig;Elena Silvestrova;,3,9,20,3,Prentice Hall,9.78E+12,English,,768
3015,Data Warehousing with SAP Bw7 Bi in SAP Netweaver 2004s,Mehrwald / Morlock;,9,,,,TBS,,,,
3016,Benchmark Series: Microsofta Access 2013 Level 2: Text with Data Files CD,Denise Seguin;Jan Davidson;,14,5,30,,"EMC Paradigm,US",9.78E+12,,Benchmark Series,376
3017,Essential SQLAlchemy,Rick Copeland;,8,6,12,1,O'Reilly Media,9.78E+12,English,,240
3018,Your Access to the World: A Complete Course on Microsoft Access,Dr. Gerard Verschuuren;,4,11,1,,Holy Macro! Books,9.78E+12,English,Visual Training series,1
3019,Delivering Business Intelligence with Microsoft SQL Server 2008,Brian Larson;,8,12,10,2,McGraw-Hill Osborne Media,9.78E+12,English,,792
3020,Social Network Analysis for Startups: Finding connections on the social web,Maksim Tsvetovat;Alexander Kouznetsov;,11,10,7,1,O'Reilly Media,9.78E+12,English,,192
3021,MCAD/MCSD/MCSE Training Guide : SQL Server 2000 Database Design and Implementation,Thomas Moore;Ed Tittel;,3,4,6,2,Que,9.78E+12,English,,928
3022,"Statistical Network Analysis: Models, Issues, and New Directions: ICML 2006 Workshop on Statistical Network Analysis, Pittsburgh, PA, USA, June 29, ... Networks and Telecommunications)",Edoardo M. Airoldi;David M. Blei;Stephen E. Fienberg;,7,9,14,2007,Springer,9.78E+12,English,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 4503),200
3023,Oracle CRM On Demand Dashboards,Michael D. Lairson;,10,8,10,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,208
3024,Modern Database Management,Jeffrey A. Hoffer;Ramesh Venkataraman;Heikki Topi;,12,7,26,11,Prentice Hall,9.78E+12,English,,624
3025,"Data Mining Cookbook: Modeling Data for Marketing, Risk and Customer Relationship Management",Olivia Parr Rud;,0,11,3,1,Wiley,9.78E+12,English,Datawarehousing,367
3026,"Mobility Aware Technologies and Applications: Second International Workshop, MATA 2005, Montreal, Canada, October 17 -- 19, 2005, Proceedings ",Thomas Magedanz;Ahmed Karmouch;Samuel Pierre;,5,11,28,2005,Springer,9.78E+12,English,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 3744),418
3027,SQL Queries 2012 Joes 2 Pros Volume 3: Advanced Query Tools and Techniques for SQL Server 2012,Rick Morelan;Pinal Dave;,12,11,30,,Joes 2 Pros International LLC,9.78E+12,English,,476
3028,Paperback:Business Intelligence Roadmap: The Complete Project Lifecycle for Decision-Support Applications,Larissa T. Moss;,2,3,7,,Addison-Wesley Professional,,,,
3029,Oracle Database 11g The Complete Reference,Kevin Loney;,9,1,7,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,1368
3030,"Microsoft Office Access 2010: A Lesson Approach, Complete",John Carter;Jon Juarez;,10,9,30,1,McGraw-Hill/Irwin,9.78E+12,English,,688
3031,Core Data: Apple's API for Persisting Data on Mac OS X,Marcus S. Zarra;,9,11,4,1,Pragmatic Bookshelf,9.78E+12,English,,256
3032,"Pervasive Computing: 6th International Conference, PERVASIVE 2008, Sydney, Australia, May 19-22, 2008 ",Jadwiga Indulska;Donald Patterson;Tom Rodden;,8,4,29,2008,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5013)",315
3033,Analyzing Baseball Data with R,Max Marchi;Jim Albert;,13,10,29,,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC The R Series (Book 14),352
3034,Expert Oracle Application Express Plugins: Building Reusable Components,Martin D'Souza;,11,11,28,1,Apress,9.78E+12,English,Expert's Voice in Oracle,224
3035,"Databases in Historical Research: Theory, Methods and Applications",Charles Harvey;Jon Press;,95,12,18,,Palgrave Macmillan,9.78E+12,English,,347
3036,SQL Tuning,Dan Tow;,3,11,26,,O'Reilly Media,9.78E+12,English,,338
3037,Oracle Database 11g R2: Step-By-Step Installation Guide,Sideris Courseware Corp;,11,6,8,,Sideris Courseware Corp.,9.78E+12,English,,304
3038,Mining Text Data,Charu C. Aggarwal;ChengXiang Zhai;,12,2,9,2012,Springer,9.78E+12,English,,524
3039,Mastering ColdFusion 4.5,Arman Danesh;Kristin Motlagh;,0,5,5,,Sybex Inc,9.78E+12,English,Mastering,1008
3040,Introduction to Privacy-Preserving Data Publishing: Concepts and Techniques,Benjamin C.M. Fung;Ke Wang;Ada Wai-Chee Fu;,10,8,2,0,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 17),376
3041,Rationale-Based Software Engineering,Janet E. Burge;John M. Carroll;Raymond McCall;,8,5,9,,Springer,9.78E+12,English,,316
3042,Sams Teach Yourself ColdFusion in 21 Days,Charles Mohnike;,0,8,17,,SAMS PUBLISHING,9.78E+12,English,Sams Teach Yourself...,800
3043,"Research in Computational Molecular Biology: 18th Annual International Conference, RECOMB 2014, Pittsburgh, PA, USA, April 2-5, 2014, Proceedings ... Science / Lecture Notes in Bioinformatics)",Roded Sharan;,14,3,25,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 8394),464
3044,Mining Graph Data,Diane J. Cook;Lawrence B. Holder;,6,11,28,1,Wiley-Interscience,9.78E+12,English,,500
3045,"Adobe ColdFusion 8 Web Application Construction Kit, Volume 3: Advanced Application Development",Ben Forta;Charlie Arehart;Jeffrey Bouley;,8,1,5,1,Adobe Press,9.78E+12,English,,696
3046,Database Programming with JDBC & Java ),George Reese;,0,8,31,Second Edition,O'Reilly Media,9.78E+12,English,Java (O'Reilly),350
3047,Oracle Performance Troubleshooting: With Dictionary Internals SQL and Tuning Scripts,Donald K. Burleson;Robin Schumacher;,10,8,1,,Rampant Techpress,9.78E+12,English,Oracle In-Focus series,300
3048,The Top Ten Algorithms in Data Mining,Xindong Wu;Vipin Kumar;,9,4,9,1,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,232
3049,Access 2007 Forms and Reports For Dummies,Brian Underdahl;Darlene Underdahl;,7,1,10,1,For Dummies,9.78E+12,English,,390
3050,"Conceptual Modeling - ER '96: 15th International Conference on Conceptual Modeling, Cottbus, Germany, October 7 - 10, 1996. Proceedings. ",Bernhard Thalheim;,96,9,30,1996,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 1157),496
3051,"Rdb, Third Edition: A Comprehensive Guide",Lilian Hobbs PhD;Ian Smith;,99,9,28,3,Digital Press,9.78E+12,English,,480
3052,Claris FileMaker Pro 3 0 for Windows 95 and Macintosh,Custom Editorial Productions;Betsy Newberry;,97,1,,,Wadsworth Publishing Company,9.78E+12,English,Quicktorial,160
3053,,YAHIKO KAMBAYASHI;,2,,,,Springer,,English,,
3054,"Bioinformatics and Computational Biology: First International Conference, BICoB 2009, New Orleans, LA, USA, April 8-10, 2009, Proceedings ",Sanguthevar Rajasekaran;,9,3,27,2009,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 5462),450
3055,Predictive Analytics and Data Mining: Concepts and Practice with RapidMiner,Vijay Kotu;Bala Deshpande;,14,12,12,1,Morgan Kaufmann,9.78E+12,English,,352
3056,"Trends in Enterprise Application Architecture: VLDB Workshop, TEAA 2005, Trondheim, Norway, August 28, 2005, Revised Selected Papers ",Dirk Draheim;Gerald Weber;,6,4,10,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3888)",150
3057,Knight's Microsoft SQL Server 2012 Integration Services 24-Hour Trainer,Brian Knight;Devin Knight;Mike Davis;,12,11,28,1,Wrox,9.78E+12,English,,528
3058,"Building Intelligent Databases With Oracle Pl/Sql, Triggers, and Stored Procedures ",Kevin T. Owens;,95,10,,,Prentice Hall,9.78E+12,English,Oracle Series,370
3059,Data Mining: Applications in the Petroleum Industry,Georg Zangl;Josef Hannerer;,3,9,,,Round Oak Publishing,9.78E+12,English,,222
3060,A Developer's Guide to Amazon SimpleDB,Mocky Habeeb;,10,8,12,1,Addison-Wesley Professional,9.78E+12,English,Developer's Library,288
3061,Enterprise Data Governance Master Data Management and Semantic Modeling: MDM,Pierre Bonnet;,10,7,19,1,Wiley-ISTE,9.78E+12,English,,320
3062,Oracle Database 10g Express Edition PHP Web Programming,Michael McLaughlin;,6,10,27,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,720
3063,"Manufacturing Execution Systems : Optimal Design, Planning, and Deployment",Heiko Meyer;Franz Fuchs;Klaus Thiel;,9,3,2,1,McGraw-Hill Professional,9.78E+12,English,,274
3064,"Alternative DNS Servers: Choice and Deployment, and Optional SQL/LDAP Back-Ends",Jan-Piet Mens;,8,12,1,,UIT Cambridge Ltd.,9.78E+12,English,,640
3065,Managing Enterprise Content: A Unified Content Strategy,Ann Rockley;,2,10,27,1,New Riders,9.78E+12,English,,592
3066,Chemoinformatics and Advanced Machine Learning Perspectives: Complex Computational Methods and Collaborative Techniques,Huma Lodhi;Yoshihiro Yamanishi;,10,7,31,1,IGI Global,9.78E+12,English,,418
3067,MINERIA DE DATOS. REDES NEURONALES Y ARBOLES DE DECISION. Ejemplos con SAS ENTERPRISE MINER,Cesar Perez Lopez;,13,11,14,,CreateSpace Independent Publishing Platform,9.78E+12,English,,196
3068,Access 2010: Basic + Certblaster + Data,Axzo Press;,11,4,22,,Crisp Learning,9.78E+12,English,ILT,224
3069,Benchmarking Transaction and Analytical Processing Systems: The Creation of a Mixed Workload Benchmark and its Application,Anja Bog;,13,7,29,2014,Springer,9.78E+12,English,In-Memory Data Management Research,164
3070,Microsoft SQL Server 2008 Reporting Services Unleashed,Michael Lisin;Jim Joseph;Amit Goyal;,9,8,2,1,Sams Publishing,9.78E+12,English,,696
3071,Sybase SQL Server 11 Dba Survival Guide,David S. Solomon;Brian Tretter;Ray Rankins;,96,5,,,Sams Publishing,9.78E+12,English,,624
3072,SQL Server 2000 Design & T-SQL Programming,Michael Reilly;Michelle Poolet;,0,12,29,,Osborne/McGraw-Hill,9.78E+12,English,Database Professional's Library,612
3073,"Bioinformatics Research and Applications: 10th International Symposium, ISBRA 2014, Zhangjiajie, China, June 28-30, 2014, Proceedings ",Mitra Basu;Yi Pan;Jianxin Wang;,14,5,17,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 8492),409
3074,"Computer Network Security: Fourth International Conference on Mathematical Methods, Models and Architectures for Computer Network Security, MMM-ACNS ... in Computer and Information Science)",Vladimir Gorodetsky;Igor Kotenko;Victor Skormin;,7,10,11,,Springer,9.78E+12,English,Communications in Computer and Information Science (Book 1),418
3075,Large-Scale Data Analytics,Aris Gkoulalas-Divanis;Abderrahim Labbi;,14,1,9,2014,Springer,9.78E+12,English,,257
3076,Modeling Enterprise Architecture with TOGAF: A Practical Guide Using UML and BPMN,Philippe Desfray;Gilbert Raymond;,14,5,21,1,Morgan Kaufmann,9.78E+12,English,The MK/OMG Press,350
3077,PostgreSQL 8 for Windows,Richard Blum;,7,3,22,1,McGraw-Hill Osborne Media,9.78E+12,English,Database Professional's Library,400
3078,"Feature Extraction, Construction and Selection: A Data Mining Perspective ",Huan Liu;Hiroshi Motoda;,98,8,31,1998,Springer,9.78E+12,English,The Springer International Series in Engineering and Computer Science (Book 453),410
3079,Writing Stored Procedures for Microsoft SQL Server,Matt Shepker;,0,7,10,1,Sams Publishing,9.78E+12,English,,450
3080,"Data Analytics for Corporate Debt Markets: Using Data for Investing, Trading, Capital Markets, and Portfolio Management ",Robert S. Kricheff;,14,2,19,1,Pearson FT Press,9.78E+12,English,FT Press Analytics,304
3081,"Combinatorial Development of Solid Catalytic Materials: Design of High-Throughput Experiments, Data Analysis, Data Mining )",Manfred Baerns;Martin Holena;,9,4,1,,Imperial College Press,9.78E+12,English,Catalytic Science (Imperial College Press) (Book 7),178
3082,Oracle R12 Applications DBA Field Guide,Elke Phelps;Steven Chan;Paul Jackson;,10,8,1,,CreateSpace Independent Publishing Platform,9.78E+12,English,,308
3083,Microsoft SQL Server 2012 Pocket Consultant,William Stanek;,12,2,25,1,Microsoft Press,9.78E+12,English,Pocket Consultant,592
3084,Computerunterst並__tzung der Unternehmensleitung: Einsatzbedingungen unter besonderer Ber並__cksichtigung der Konzeption Data Warehouse,Stephan Beyer;,96,1,1,,Diplomarbeiten Agentur diplom.de,9.78E+12,German,,84
3085,"Building Java Enterprise Applications, Vol. 1: Architecture ",Brett McLaughlin;,2,3,,1,O'Reilly Media,9.78E+12,English,,320
3086,"25 Years of Model Checking: History, Achievements, Perspectives ",Orna Grumberg;Helmut Veith;,8,7,18,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5000),234
3087,"The Data Dictionary Concepts and Uses, 2nd Edition",Charles J. Wertz;,93,9,24,2,*A Wiley-QED Publication,9.78E+12,English,,390
3088,Algorithms,Tetsuo Asano;Toshihide Ibaraki;Hiroshi Imai;,90,8,24,1990,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 450),482
3089,"Advanced Environments, Tools, and Applications for Cluster Computing",Dan Grigoras;Alex Nicolau;Bernard Toursel;,2,5,2,2002,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2326),334
3090,Database Design and Development: An Essential Guide for IT Professionals,Paulraj Ponniah;,3,5,9,1,Wiley-IEEE Press,9.78E+12,English,,560
3091,Data Model Patterns: A Metadata Map,David C. Hay;,6,7,7,1,Morgan Kaufmann,9.78E+12,English,The Morgan Kaufmann Series in Data Management Systems,432
3092,Database Application Development & Design w/ERD Drawing Tool,Michael V. Mannino;,0,11,2,1,McGraw-Hill/Irwin,9.78E+12,English,,583
3093,A Simulation Tool for Distributed Databases,Nancy D. Griffeth;,81,,,,PN,,,,
3094,"The Integrated Data Hub, The Next Generation Data Warehouse: The Smartest Way To Deal With The Data Integration Challenges",Dario Mangano;,13,10,22,,CreateSpace Independent Publishing Platform,9.78E+12,English,,286
3095,Intelligent Data Analysis,Michael R. Berthold;David Hand;,6,11,7,2nd,Springer,9.78E+12,English,,525
3096,"Beginning Relational Data Modeling, Second Edition",Sharon Allen;Evan Terry;,5,3,24,2nd,Apress,9.78E+12,English,,632
3097,Oracle 10g Data Warehousing,Lilian Hobbs PhD;Susan Hillson MS in CIS Boston University;Shilpa Lawande;,4,12,1,1,Digital Press,9.78E+12,English,,872
3098,Pro Access 2010 Development,Mark Collins;,11,6,13,1,Apress,9.78E+12,English,Expert's Voice in Office,604
3099,Java and SQL,Malcolm Taylor;,7,10,21,,Malcolm Taylor,9.78E+12,English,,240
3100,"Computational Science and Its Applications - ICCSA 2006: International Conference, Glasgow, UK, May 8-11, 2006, Proceedings, Part III ",Osvaldo Gervasi;Vipin Kumar;C.J. Kenneth Tan;,6,6,14,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3982),1268
3101,Oracle Exalogic Elastic Cloud Handbook,Tom Plunkett;Tj Palazzolo;Tejas Joshi;,12,8,7,1,McGraw-Hill Osborne Media,9.78E+12,English,Osborne Oracle Press,352
3102,Handbook of Data Mining and Knowledge Discovery,Jan Zyt;Willi Klosgen;the late Jan M. Zytkow;,2,6,15,1,Oxford University Press,9.78E+12,English,,1064
3103,Heterogeneous Objects Modelling and Applications: Collection of Papers on Foundations and Practice,Alexander Pasko;Valery Adzhiev;Peter Comninos;,8,5,26,2008,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4889)",285
3104,Data Mining for Tweet Sentiment Classification: Twitter Sentiment Analysis,Roy de Groot;,12,11,18,,LAP LAMBERT Academic Publishing,9.78E+12,English,,108
3105,"Proceedings of the Nineteenth Annual ACM Symposium on Principles of Distributed Computing: Portland, Oregon, USA, July 16-19, 2000",,0,,,,Association for Computing Machinery,9.78E+12,English,,344
3106,No Stress Tech Guide To Business Objects Crystal Reports 2008 For Beginners,Dr. Indera E. Murphy;,8,5,31,,Tolana Publishing,9.78E+12,English,,506
3107,Data Warehousing For Dummies 2nd edition Text Only,Thomas C. Hammergren;,,,,,,,,,
3108,CAD Geometry Data Exchange Using STEP: Realisation of Interface Processors,Helmut J. Helpenstein;,93,12,20,Softcover reprint of the original 1st ed. 1993,Springer,9.78E+12,English,Research Reports Esprit / Project 2195. CADEX (Book 1),432
3109,Handbook of Logic in Computer Science: Volume 3: Semantic Structures,S. Abramsky;Dov M. Gabbay;T. S. E. Maibaum;,95,6,15,0,Oxford University Press,9.78E+12,English,Handbook of Logic in Computer Science Vol. 3 (Book 3),512
3110,"Data Mining Techniques in Sensor Networks: Summarization, Interpolation and Surveillance ",Annalisa Appice;Anna Ciampi;Fabio Fumarola;,13,9,19,,Springer,9.78E+12,English,SpringerBriefs in Computer Science,105
3111,"On the Move to Meaningful Internet Systems: OTM 2008: OTM Confederated International Conferences, CoopIS, DOA, GADA, IS, and ODBASE 2008, Monterrey, ... Applications, incl. Internet/Web, and HCI)",Zahir Tari;,8,10,23,2008,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5332)",646
3112,Study Guide for 1Z0-147: Program with PL/SQL: Oracle Certification Prep,Matthew R Morris;,12,7,22,,CreateSpace Independent Publishing Platform,9.78E+12,English,,148
3113,Oracle E-Business Suite 12 Supply Chain Certified Implementation Specialist: Oracle Order Management,K Crawford;,13,1,2,,CreateSpace Independent Publishing Platform,9.78E+12,English,,154
3114,Database Management Systems,Raghu Ramakrishnan;,97,8,21,,William C Brown Pub,9.78E+12,English,,768
3115,"Data Mining: Concepts, Models and Techniques ",Florin Gorunescu;,11,6,17,2011,Springer,9.78E+12,English,Intelligent Systems Reference Library (Book 12),360
3116,Hadoop: The Definitive Guide,Tom White;,10,10,12,Second Edition,Yahoo Press,9.78E+12,English,,628
3117,"Advances in Grid Computing - EGC 2005: European Grid Conference, Amsterdam, The Netherlands, February 14-16, 2005, Revised Selected Papers ",P.M.A. Sloot;A.G. Hoekstra;T. Priol;,5,8,23,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3470)",1219
3118,"Euro-Par 2006: Parallel Processing: Workshops: CoreGRID 2006, UNICORE Summit 2006, Petascale Computational Biology and Bioinformatics, Dresden, ... Computer Science and General Issues)",Wolfgang Lehner;Norbert Meyer;Achim Streit;,7,5,29,2007,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4375),332
3119,Microsoft Excel 2010: Introductory Office 2010),Gary B. Shelly;Jeffrey J. Quasney;,10,7,30,1,Cengage Learning,9.78E+12,English,Shelly Cashman Series(r) Office 2010,328
3120,Contemporary Issues in Exploratory Data Mining in the Behavioral Sciences,John J. McArdle;Gilbert Ritschard;,13,8,29,,Routledge,9.78E+12,English,Quantitative Methodology Series,496
3121,Einsatzmoglichkeiten Von Data Warehouses Im Privatkundengeschaft,Christian Rueth;,13,8,24,,GRIN Verlag,9.78E+12,German,,28
3122,Microsoft SQL Server 7.0 Unleashed,Sharon Bjeletich;Simon Gallagher;Vipul Minocha;,99,5,21,,Sams,9.78E+12,English,Unleashed,936
3123,"Java Data Mining: Strategy, Standard, and Practice: A Practical Guide for architecture, design, and implementation ",Mark F. Hornick;Erik Marcad並_;Sunil Venkayala;,6,11,7,1,Morgan Kaufmann,9.78E+12,English,The Morgan Kaufmann Series in Data Management Systems,544
3124,Data Algorithms: Recipes for Scaling up with Hadoop and Spark,Mahmoud Parsian;,15,2,25,1,O'Reilly Media,9.78E+12,English,,500
3125,Programming WCF Services,Juval Lowy;,7,3,2,1,O'Reilly Media,9.78E+12,English,,640
3126,Oracle Tuning: The Definitive Reference,Donald K. Burleson;,14,2,27,,Rampant TechPress,9.78E+12,English,,828
3127,"Advances in Natural Language Processing: 6th International Conference, GoTAL 2008, Gothenburg, Sweden, August 25-27, 2008, Proceedings ",Aarne Ranta;Bengt Nordstr並__m;,8,8,13,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5221),516
3128,Information Criteria and Statistical Modeling,Sadanori Konishi;Genshiro Kitagawa;,10,11,23,,Springer,9.78E+12,English,Springer Series in Statistics,276
3129,MCTS Self-Paced Training Kit : Configuring Windows Server 2008 Active Directory,Dan Holme;Nelson Ruest;Danielle Ruest;,11,6,25,2,Microsoft Press,9.78E+12,English,Microsoft Press Training Kit,1040
3130,PHP 6 and MySQL 5 for Dynamic Web Sites: Visual QuickPro Guide,Larry Ullman;,7,12,29,1,Peachpit Press,9.78E+12,English,,648
3131,"Data Analysis, Data Modeling, and Classification ",Martin E. Modell;,92,6,,,Mcgraw-Hill (Tx),9.78E+12,English,Mcgraw Hill Software Engineering Series,320
3132,"Data Mining: Concepts and Techniques, Second Edition ",Jiawei Han;Micheline Kamber;Jian Pei;,5,11,3,2,Morgan Kaufmann,9.78E+12,English,,800
3133,Oracle and PL/SQL Recipes: A Problem-Solution Approach,Josh Juneau;Matt Arena;,10,12,8,1,Apress,9.78E+12,English,Expert's Voice in Oracle,456
3134,Data Structures and Program Design In C,Robert L. Kruse;Bruce P. Leung;Clovis L. Tondo;,96,7,27,2,Prentice Hall,9.78E+12,English,,671
3135,Oracle PL/SQL Performance Tuning Tips & Techniques,Michael Rosenblum;Paul Dorsey;,14,8,13,1,McGraw-Hill Osborne Media,9.78E+12,English,,336
3136,Supply Chain Design and Management: Strategic and Tactical Perspectives,Manish Govil;Jean-Marie Proth;,2,1,14,1,Academic Press,9.78E+12,English,Academic Press Series in Engineering,246
3137,"Twenty-first Century Metadata Operations: Challenges, Opportunities, Directions",Bradford Lee Eden;,13,5,31,1,Routledge,9.78E+12,English,,160
3138,Microsoft並_並_ Access並_並_ 2013 - Level 1,Nita Rutkosky;Denise Seguin;Audrey Rutkosky Roggenkamp;,14,5,30,,"EMC Paradigm,US",9.78E+12,English,Benchmark Series,408
3139,"10 Projects You Can Do with Microsoft, SQL Server 7",Karen Watterson;Bill Shadish;Garth Wells;,0,3,27,,Wiley,9.78E+12,English,,704
3140,Sams Teach Yourself Microsoft SQL Server T-SQL in 10 Minutes,Ben Forta;,7,8,12,1,Sams Publishing,9.78E+12,English,,368
3141,Team Collaboration: Using Microsoft Office for More Effective Teamwork,John Pierce;,12,11,25,1,Microsoft Press,9.78E+12,English,Business Skills,320
3142,The Data Warehouse Toolkit: The Complete Guide to Dimensional Modeling,Ralph Kimball;,2,4,26,,John Wiley & Sons,,English,,
3143,"Big Data Analytics Using Splunk: Deriving Operational Intelligence from Social Media, Machine Data, Existing Data Warehouses, and Other Real-Time Streaming Sources ",Peter Zadrozny;Raghu Kodali;,13,5,22,1,Apress,9.78E+12,English,Expert's Voice in Big Data,376
3144,Microsoft SQL Server 2012 Integration Services: An Expert Cookbook,Reza Rad;Pedro Perfeito;,12,5,25,,Packt Publishing,9.78E+12,English,,564
3145,Using Powerbuilder 5: Special Edition ),Charles A. Wood;,96,5,,,Que Pub,9.78E+12,English,Using ... (Que),898
3146,Database Solutions: A step by step guide to building databases,Thomas Connolly;Carolyn Begg;,3,9,22,2,Addison-Wesley,9.78E+12,English,,552
3147,Data Warehousing,Reema Thareja;,9,6,15,,Oxford University Press,9.78E+12,English,,456
3148,Algorithms in Ambient Intelligence,Wim Verhaegh;Emile Aarts;Jan Korst;,10,12,6,Softcover reprint of hardcover 1st ed. 2004,Springer,9.79E+12,English,Philips Research Book Series (Book 2),341
3149,Databases Illuminated,Catherine M. Ricardo;,11,3,4,2,Jones & Bartlett Learning,9.78E+12,English,,668
3150,"Planning, Building, and Implementation ",Eric Sperley;,99,4,,1st,Prentice Hall,9.78E+12,English,Enterprise Data Warehouse (Book 1),333
3151,Access 2002 Programming by Example,Bob Villareal;,2,1,28,1,Que,9.78E+12,English,By Example,576
