3076,SQL Server 2012/2008 R2/2008. Diseno y Administracion Basica de Bases de Datos Con Transact-SQL,Maria Perez Marques,13,10,3,,CreateSpace Independent Publishing Platform,9.78E+12,Spanish,,230
3077,SQL Server 2012/2008 R2/2008. Herramientas de Administracion Avanzada de Bases de Datos,Maria Perez Marques,13,10,3,,CreateSpace Publishing,9.78E+12,Spanish,,218
3078,SQL Server 2012 Administration Joes 2 Pros Volume 1: An Introduction to Administering Databases with Microsoft SQL 2012 (SQL Exam Prep Series 70-4,"Rick Morelan, Tim Radney, Pinal Dave",13,5,27,,Joes 2 Pros International LLC,9.78E+12,,,464
3079,SQL Server 2012 Administration Joes 2 Pros Volume 2: A Database Administrator Tutorial on Administering Database Security with SQL Server 2012,Rick Morelan,13,9,1,,Joes 2 Pros International LLC,9.78E+12,,,370
3080,SQL Server 2012 Administration,Kalman Toth,13,7,11,,CreateSpace Publishing,9.78E+12,,,822
3081,SQL Server 2012 Database Design,Kalman Toth,13,1,1,,CreateSpace Publishing,9.78E+12,,,464
3082,SQL Server 2012 Integration Services Design Patterns,"Andy Leonard, Matt Masson, Tim Mitchell, Jessica Moss, Michelle Ufford",12,9,5,1,Apress,9.78E+12,,,456
3083,SQL Server 2012 Pocket Guide,Robert Walters,12,3,14,,CreateSpace Publishing,9.78E+12,,,100
3084,SQL Server 2012 Reporting Services Blueprints,Marlon Ribunal,13,10,30,,Packt Publishing,9.78E+12,,,246
3085,SQL Server 2012 with PowerShell V3 Cookbook,Donabel Santos,12,10,12,,Packt Publishing,9.78E+12,,,634
3086,SQL Server 2014 Database Design,Kalman Toth,14,5,6,,CreateSpace Publishing,9.78E+12,,,464
3087,SQL Server 7 Data Warehousing,"Michael J. Corey, Michael Abbey, Larry Barnes, Ian Abramson, Benjamin Taub",99,4,28,1,McGraw-Hill Professional,9.78E+12,,Database Professional's Library,478
3088,SQL Server 7 Essential Reference,"Sharon Dooley, Paul Allen",00,7,6,,Pearson Education,9.78E+12,,Essential Reference Series,500
3089,SQL Server Analysis Services 2012 Cube Development Cookbook,Baya Dewald,13,12,30,,Packt Publishing,9.78E+12,,,340
3090,SQL Server and Ado Programming Complete,"Dave Evans, Greg Jarboe, Hollis Thomases, Mari Smith, Chris Treadaway, Sybex Inc",01,9,4,1,Wiley,9.78E+12,,Sybex Complete Series,1024
3091,SQL Server and Power Pivot - Tabular Modeling Cookbook,Paul te Braak,14,1,21,,Packt Publishing,9.78E+12,,,320
3092,SQL Server CE Database Development with the .NET Compact Framework,"Rob Tiffany, Kevin Collins (Foreword by)",03,9,26,1,Apress,9.78E+12,,,488
3093,SQL Server DMVs in Action: Better Queries with Dynamic Management Views,Ian W. Stirk,11,5,28,,Manning Publications Company,9.78E+12,,,375
3094,SQL Server Interview Questions and Answers: For All Database Developers and Developers Administrators,"Pinal Dave, Vinod Kumar, Rhonda Chesley (Editor), Michael McLean (Editor), Christopher Lennick (Editor)",11,10,11,,CreateSpace Publishing,9.78E+12,,,210
3095,SQL Server MVP Deep Dives,"Paul Nielsen, Kalen Delaney, Adam Machanic, Kimberly Tripp, Paul Randal",09,12,13,,Manning Publications Company,9.78E+12,,,848
3096,"SQL Server MVP Deep Dives, Volume 2","Kalen Delaney, Louis Davidson, Greg Low, Brad McGhee, Paul Nielson",11,10,21,,Manning Publications Company,9.78E+12,,,688
3097,SQL Server Programming and Database Design for Developers,Kalman Toth,13,1,3,,CreateSpace Publishing,9.78E+12,,,734
3098,SQL Server Query Performance Tuning Distilled,"Sajal Dam, Tony Davis (Editor)",04,10,20,2,Apress,9.78E+12,,,624
3099,SQL Server Security Distilled,Morris Lewis,04,3,22,2,Apress,9.78E+12,,,376
3100,SQL Server Source Control Basics,"Robert Sheldon, Rob Richardson, Tony Davis",14,6,11,,Red Gate Books,9.78E+12,,,308
3101,SQL Server System Administration,"Chris Miller, John Lynn, Sean Baird, Michael Hotek, Denis Darveau",98,12,9,,Sams,9.78E+12,,Landmark Series,352
3102,SQL Server T-SQL Recipes,"David Dye, Andy Roberts, Wayne Sheffield",15,4,16,4,Apress,9.78E+12,,,700
3103,SQL Short Course,Chris Fehily,14,9,8,,Questing Vole Press,9.78E+12,,,270
3104,SQL Success - Database Programming Proficiency,Stephane Faroult,13,6,20,,RoughSea Ltd,9.78E+12,,,592
3105,SQL: Access to SQL Server,"Susan Sales Harkins, Martin WP Reid",02,1,29,1,Apress,9.78E+12,,,698
3106,"SQL The Complete Reference, 3rd Edition","James Groff, Paul Weinberg, Andy Oppel",09,8,12,3,McGraw-Hill Professional Publishing,9.78E+12,,Complete Reference Series,912
3107,SQL: The Complete Reference,"James R. Groff, Paul N. Weinberg",99,3,1,,"McGraw-Hill Companies, The",9.78E+12,,Complete Reference Series,1008
3108,SQL Tuning,Dan Tow,03,11,26,1,"O'Reilly Media, Incorporated",9.78E+12,,,338
3109,SQL Weekend Crash Course,Allen G. Taylor,02,01,01,1,"Wiley, John & Sons, Incorporated",9.78E+12,,"Weekend Crash Course Series,#27",360
3110,Standard Air Pollution Classification Network a Thesaurus of Terms,U. S. Environmental Protection Agency (Created by),13,11,11,,BiblioGov,9.78E+12,,,188
3111,"State of the Art in Computational Morphology: Workshop on Systems and Frameworks for Computational Morphology, SFCM 2009, Zurich, Switzerland, September 4, 2009, Proceedings","Cerstin Mahlow, Michael Piotrowski (Editor)",09,9,29,1,Springer Berlin Heidelberg,9.78E+12,,"Communications in Computer and Information Science Series,#41",137
3112,"State Voter Registration Databases: Immediate Actions and Future Improvements, Interim Report","Committee on State Voter Registration Databases, National Research Council",08,4,18,,National Academies Press,9.78E+12,,,74
3113,"Statistical and Scientific Database Management: Fourth International Working Conference SSDBM, Rome, Italy, June 21-23, 1988. Proceedings","Maurizio Rafanelli (Editor), John C. Klensin (Editor), Per Svensson (Editor)",89,3,13,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#339",458
3114,Statistical Data Bank Systems: Socio-Economic Database and Model Building in Japan,"Kimio Uno (Editor), S. Shishido (Editor)",88,2,28,,Elsevier Science & Technology Books,9.78E+12,,,364
3115,"Statistical Data Mining Using SAS Applications, Second Edition",George Fernandez,10,6,23,2,CRC Press,9.78E+12,,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,477
3116,Statistical Modeling and Analysis for Database Marketing: Effective Techniques for Mining Big Data,Bruce Ratner,03,4,15,,CRC Press,9.78E+12,,,384
3117,"Statistical Study of Coal Sulfur Variability and Related Factors, Documentation for the Coal Sulfur Variability Data Base and Analytical Program",U.S. Environmental Protection Agency (Created by),13,11,11,,BiblioGov,9.78E+12,,,256
3118,Statistics for Big Data For Dummies,Consumer Dummies,15,2,24,1,Wiley,9.78E+12,,,384
3119,"Step-by-Step, Visual dBASE 5.5 for Windows, Text with 3.5" and 5.25" Data Disks","McGraw-Hill, Sumant S. Pendharkar",96,2,26,1,McGraw-Hill Professional Publishing,9.78E+12
3120,Stichprobenbasierte Assoziationsanalyse im Rahmen des Knowledge Discovery in Databases,Frank Beekmann,03,5,27,1,Deutscher Universitatsverlag,9.78E+12,German,Wirtschaftswissenschaften Series,263
3121,Stochastic simulation of hydrologic data based on nonparametric approaches.,Taesam Lee,11,9,3,,BiblioLabsII,9.78E+12,,,358
3122,Storage and Retrieval for Image and Video Databases II,"Carlton W. Niblack, Ramesh C. Jain",94,4,28,,SPIE Press,9.78E+12,,Proceedings of SPIE Series
3123,Storage and Retrieval for Image and Video Databases V,"Ishwar K. Sethi, Ramesh C. Jain (Editor)",97,1,28,,SPIE Press,9.78E+12,,Proceedings of SPIE Series,542
3124,Storage and Retrieval for Image and Video Databases VI,"Ishwar Sethi, Ramesh Jain",97,12,28,,SPIE Press,9.78E+12,,Proceedings of SPIE Series,468
3125,Storage and Retrieval for Media Databases 2000,"Charles A. Bouman (Editor), Charles A. Bouman, Boon-Lock Yeo, Boon-Lock Yeo (Editor), Minerva M. Yeung (Editor)",99,12,28,,SPIE Press,9.78E+12,,Optical Engineering Series,592
3126,Storage and Retrieval for Media Databases 2002,"Chung-Sheng Li, Rainer W. Lienhart, Minerva M. Yeung",01,12,28,,SPIE Press,9.78E+12,,Proceedings of SPIE Series,418
3127,"Storage Security: Protecting SANs, NAS and DAS","John Chirillo, Scott Blaul",03,1,1,1,Wiley,9.78E+12,,,408
3128,"Stored Procedures, Triggers and User Defined Functions on DB2 Universal Database for Iseries",Hernando Bedoya,06,10,24,3,I B M,9.78E+12,,IBM Redbooks,572
3129,Straley's Guide to CA-Visual Objects for Clipper and xBASE Programmers,Stephen J. Straley,95,9,18,1,Addison-Wesley,9.78E+12,,,608
3130,Strategic Advancements In Utilizing Data Mining And Warehousing Technologies,David Taniar (Editor),10,9,1,,IGI Global,9.78E+12,,,450
3131,Strategic Data Warehousing: Achieving Alignment with Business,Neera Bhansali,09,7,27,1,Taylor & Francis,9.78E+12,,,224
3132,"Strategic Database Marketing: The Masterplan for Startign and Managing a Profitable, Customer-Based Marketing Program","Arthus M. Hughes, Arthur M. Hughes",94,2,28,,"McGraw-Hill Companies, The",9.78E+12,,,352
3133,Strategic Planning Systems Analysis and Database Design: The Continuous Flow Approach,"Mark L. Gillenson, Robert Goldberg",83,11,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,228
3134,Strategisches Interaktives Direktmarketing in der Gebrauchsguterindustrie: Einfluss des Database Marketing und der Neuen elektronischen Medien,"Marc Oschmann, Prof. Dr. Jorg Link (Foreword by)",05,10,25,1,Deutscher Universitatsverlag,9.78E+12,German,,443
3135,Stream Data Management,"Nauman Chaudhry (Editor), Kevin Shaw (Editor), Mahdi Abdelguerfi (Editor), Kevin Shaw (Editor)",06,12,7,1,Springer US,9.78E+12,,"Advances in Database Systems Series,#30",170
3136,Stream Databases,Przemyslaw Pawluk,09,8,17,,AV Akademikerverlag GmbH & Co. KG.,9.78E+12,,,68
3137,"String Processing and Information Retrieval: 15th International Symposium, SPIRE 2008, Melbourne, Australia, November 10-12, 2008. Proceedings","Amihood Amir (Editor), Andrew Turpin (Editor), Alistair Moffat (Editor)",08,10,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series,#5280",295
3138,"String Processing and Information Retrieval: 16th International Symposium, SPIRE 2009 Saariselk�_, Finland, August 25-27, 2009 Proceedings","Jussi Karlgren (Editor), Jorma Tarhio (Editor), Heikki Hyyro (Editor)",09,9,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series,#5721",354
3139,Student CD for Exploring Microsoft Office Access 2010 Comprehensive,Robert Grauer,11,7,13,1,Prentice Hall,9.78E+12
3140,Student CD for GO! with Microsoft Access 2010 Introductory,Shelley Gaskin,11,6,22,1,Prentice Hall,9.78E+12
3141,Student DVD for Your Office: Microsoft Access 2010 Comprehensive,"Amy S. Kinser, Diane Lending, Jennifer P. Nightingale, Patti P Hammerle, Eric Kinser",11,8,31,1,Prentice Hall,9.78E+12
3142,Student Videos for GO! with Access 2010 Brief,Shelley Gaskin,10,12,12,1,Prentice Hall,9.78E+12
3143,Student Videos for GO! with Microsoft Access 2010 Introductory,Shelley Gaskin,11,1,11,1,Prentice Hall,9.78E+12
3144,Student Workbook for Web Database Applications,Nadine Shillingford,06,10,28,,"O'Reilly Media, Incorporated",9.78E+12,,,55
3145,Study Guide for 1Z0-047: Oracle Database SQL Expert: Oracle Certification Prep,Matthew Morris,12,4,5,,CreateSpace Independent Publishing Platform,9.78E+12,,,150
3146,Study Guide for 1Z0-051: Oracle Database 11g: SQL Fundamentals I: Oracle Certification Prep,Matthew Morris,12,4,16,,CreateSpace Independent Publishing Platform,9.78E+12,,,144
3147,Study Guide for 1z0-053: Oracle Database 11g: Administration II,Matthew Morris,13,1,26,,CreateSpace Independent Publishing Platform,9.78E+12,,,190
3148,Study Guide for 1z0-061: Oracle Database 12c: SQL Fundamentals: Oracle Certification Prep,Matthew Morris,13,9,3,,CreateSpace Independent Publishing Platform,9.78E+12,,,160
3149,Study Guide for 1z0-117: Oracle Database 11g Release 2: SQL Tuning,"Matthew Morris, Kevin Meade (Editor), Ross Leishman (Editor)",13,3,29,,CreateSpace Independent Publishing Platform,9.78E+12,,,190
3150,Study Guide for 1Z0-144: Oracle Database 11g: Program with PL/SQL: Oracle Certification Prep,Matthew Morris,12,7,10,,CreateSpace Independent Publishing Platform,9.78E+12,,,178
3151,Study Guide for 1z0-146: Oracle Database 11g: Advanced PL/SQL,Matthew Morris,13,2,21,,CreateSpace Independent Publishing Platform,9.78E+12,,,172
3152,"Studyguide for a First Course in Database Systems by Widom, Ullman &, ISBN 9780130353009",Cram101 Textbook Reviews,11,5,31,,"Content Technologies, Inc.",9.78E+12,,,174
3153,"Studyguide for Business Database Systems by Connolly, Thomas",Cram101 Textbook Reviews,13,5,21,,"Content Technologies, Inc.",9.78E+12,,,144
3154,"Studyguide for Concepts of Database Management by Pratt, Philip J.",Cram101 Textbook Reviews,13,5,21,,"Content Technologies, Inc.",9.78E+12,,,82
3155,"Studyguide for Concepts of Database Management by Pratt, Philip J., ISBN 9781423901471",Cram101 Textbook Reviews,11,8,18,,"Content Technologies, Inc.",9.78E+12,,,78
3156,"Studyguide for Database Processing by Kroenke, David M., ISBN 9780132302678",Cram101 Textbook Reviews,11,5,3,,"Content Technologies, Inc.",9.78E+12,,,96
3157,"Studyguide for Database System Concepts by Silberschatz, Abraham, ISBN 9780073523323",Cram101 Textbook Reviews,14,1,23,,"Content Technologies, Inc.",9.78E+12,,,220
3158,"Studyguide for Database System Concepts by Sudarshan, ISBN 9780072283631","Cram101 Textbook Reviews, Silberschatz &. Korth &. Sudarshan",12,1,19,,"Content Technologies, Inc.",9.78E+12,,,506
3159,"Studyguide for Database Systems: Design, Implementation, and Management by Coronel, Carlos, ISBN 9781111969608","Carlos Coronel, Cram101 Textbook Reviews",13,1,2,,"Content Technologies, Inc.",9.78E+12,,,36
3160,"Studyguide for Modern Database Management by McFadden, ISBN 9780132212113",Cram101 Textbook Reviews,11,8,17,,"Content Technologies, Inc.",9.78E+12,,,76
3161,"Studyguide for Wiley Pathways Introduction to Database Management by Databases, Introduction To, ISBN 9780470101865",Cram101 Textbook Reviews,11,5,5,,"Content Technologies, Inc.",9.78E+12,,,74
3162,Succeeding in Business with Microsoft Access 2010: A Problem-Solving Approach,Sandra Cable,10,8,13,1,Cengage Learning,9.78E+12,,New Perspectives Series,608
3163,Succeeding in Business with Microsoft Office Access 2007: A Problem-Solving Approach,Sandra Cable,07,11,15,1,Cengage Learning,9.78E+12,,Available Titles Skills Assessment Manager (SAM) - Office 2007 Series,602
3164,Successful Business Research: Straight to the Numbers You Need--Fast!,"Rhonda Abrams, Veronica Adams (With), Planning Shop",06,6,19,1,"Planning Shop, The",9.78E+12,,,292
3165,Successful Keyword Searching: Initiating Research on Popular Topics Using Electronic Databases,"Randall MacDonald, Susan MacDonald",00,12,30,,"Greenwood Publishing Group, Incorporated",9.78E+12,,Professional Guides for Young Adult Series,464
3166,Super Charge Your Data Warehouse: Invaluable Data Modeling Rules to Implement Your Data Vault,"Dan Linstedt, Kent Graziano (Editor)",11,11,11,,CreateSpace Publishing,9.78E+12,,,128
3167,SuperBASE Database,Waylon Christian Terryn (Editor),12,2,28,,International Book Marketing Service Ltd,9.79E+12,,,96
3168,Support of a Data Base for Protection and Management of Rare/Endangered Species and Exemplary Communities of Coastal Florida: Florida Natural Areas in,U. S. Government Printing Office (Gpo) (Created by),13,7,29,,BiblioGov,9.78E+12,,,134
3169,Supporting Expeditionary Aerospace Forces: Evaluation of the Ramprod Database,"Patrick Mills, Amatzia Feinberg",01,4,9,,Rand Publishing,9.78E+12,,,56
3170,Surface Topography Analysis for a Feasibility Assessment of a National Ballistics Imaging Database,"National Institute of Justice (NIJ) (Created by), T. V. Vorburger, J. H. Yen",12,9,12,,BiblioGov,9.78E+12,,,176
3171,"Surficial and Bedrock Geologic Map Database of the Kelso 7.5 Minute Quadrangle, San Bernardino County, California: Open-File Report 2003-501","United U.S. Department of the Interior (Created by), David R. Bedford",13,2,6,,BiblioGov,9.78E+12,,,38
3172,Survey of Libraries Providing Locally Mounted Databases,Peggy Seiden,91,1,1,,American Library Association,9.78E+12,,RASD Occasional Papers,64
3173,Svd Based Database Watermarking For Security In Database,"Udai Pratap Rao, Dhiren R. Patel, Vidhya Goutham Guntaka",11,10,7,,AV Akademikerverlag GmbH & Co. KG.,9.78E+12,,,56
3174,Swarm Based Implementation of a Virtual Distributed Database System in a Sensor Network,Wen Chian Lee,12,9,17,,BiblioScholar,9.78E+12,,,122
3175,SYBASE and Client/Server Computing: Featuring System II,"Alex Berson, George Anderson, Geroge Anderson",97,6,28,2,"McGraw-Hill Companies, The",9.78E+12,,McGraw-Hill Client/Server Computing Series,891
3176,Sybase Database Administrator's Handbook,Brian Hitchcock,95,11,9,,Prentice Hall Professional Technical Reference,9.78E+12,,,520
3177,SYBASE Database Administrator's Reference Library,"Shaibal Roy, Brian Hitchcock, Rob Gillette",96,4,28,,Prentice Hall Professional Technical Reference,9.78E+12
3178,Symbolic Data Analysis and the SODAS Software,"Edwin Diday, Monique Noirhomme-Fraiture",08,3,25,1,Wiley,9.78E+12,,,476
3179,"Synchronisation in Mehrrechner-Datenbanksystemen: Konzepte, Realisierungsformen und quantitative Bewertung",Erhard Rahm,88,10,12,1,Springer Berlin Heidelberg,9.78E+12,German,"Informatik-Fachberichte Series,#186",272
3180,"Synthesis, Analysis, and Integration of Meteorological and Air Quality Date for the Gulf of Mexico Region: Technical Reference Manual for the Gulf of Mexico Air Quality Database: OCS Study MMS 2009-056, Vol. II","Mi United States Department of Interior (Created by), et al., B. Davis-Noland",13,5,16,,BiblioGov,9.78E+12,,,60
3181,SysML Distilled: A Brief Guide to the Systems Modeling Language,Lenny Delligatti,13,11,22,1,Addison-Wesley,9.78E+12,,,304
3182,System i Disaster Recovery Planning,Richard Dolewski,08,4,1,,Mc Press,9.78E+12,,,616
3183,Systems Programming: Concepts of Operating and Database Systems,David K. Hsaio,75,10,28,,Addison-Wesley,9.78E+12,,,352
3184,T-SQL 2008 Joes 2 Pros: Core T-SQL Coding Fundamentals for Microsoft SQL Server 2008,"Rick Morelan, Peter Kendall (Editor)",09,6,9,,"BookSurge, LLC",9.78E+12,,,256
3185,Talend for Big Data,Bahaaldine Azarmi,14,2,22,,Packt Publishing,9.78E+12,,,96
3186,Talend Open Studio Cookbook,Richard Daniel Barton,13,10,28,,Packt Publishing,9.78E+12,,,270
3187,TCP/IP Windows NT 4.0 Flashcards: MCSE Elective Exam 70-059,"Michael Moncur, Tim O'Reilly (Editor)",99,7,8,1,"O'Reilly Media, Incorporated",9.78E+12,,,240
3188,Teach Yourself Access 2000,Moira Stephen,01,7,20,1,"McGraw-Hill Companies, The",9.78E+12,,,192
3189,Teach Yourself Access 2002,Moira Stephen,03,1,14,2,"McGraw-Hill Companies, The",9.78E+12,,Teach Yourself Series,192
3190,Teach Yourself Access 97 VISUALLY,"Ruth Maran, Maran",97,7,23,1,"Wiley, John & Sons, Incorporated",9.78E+12,,Teach Yourself Visually Series,303
3191,Teach Yourself . . . Access for Windows 95,Charles Siegel,95,11,17,1,"Holt, Henry & Company, Inc.",9.78E+12,,,480
3192,Teach Yourself Database Programming with Delphi in 21 Days,"Nathan Gurewich, Ori Gurewich",95,9,28,1,Sams,9.78E+12,,,608
3193,Teach Yourself Database Programming with Visual J++ in 21 Days,"John W. Fronckowiak, Gordon McMillan",97,3,14,,Sams,9.78E+12,,,774
3194,Teach Yourself... Lotus Notes 4.5,Bill Kreisle,96,12,1,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,592
3195,Teach Yourself Microsoft Access 2000 Visually,"IDG Books Staff, Sandra Cable",99,12,13,,"Wiley, John & Sons, Incorporated",9.78E+12,,,160
3196,Teach Yourself Visual FoxPro 3.0 for the MAC,Nelson King,96,1,1,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,528
3197,Teach Yourself VISUALLY Access 2007,"Faithe Wempen, Wampen",07,1,23,1,Wiley,9.78E+12,,"Teach Yourself VISUALLY (Tech) Series,#42",303
3198,Teach Yourself VISUALLY Access 2013,Paul McFedries (Editor),13,4,22,1,Wiley,9.78E+12,,"Teach Yourself VISUALLY (Tech) Series,#146",352
3199,Teach Yourself VISUALLY Access X,"Ruth Maran, Kelleigh Johnson",03,9,19,,"Wiley, John & Sons, Incorporated",9.78E+12,,"Visual Read Less, Learn More Ser.",320
3200,"Teacher Supply, Demand, and Quality: Policy Issues, Models, and Data Bases","Erling E. Boe, Dorothy M. Gilford, Committee on National Statistics, National Research Council",92,1,1,,National Academies Press,9.78E+12,,,344
3201,Techniques and Applications of Digital Watermarking and Content Protection,"Michael Arnold, Stephen D. Wolthusen, Martin Schmucker",03,7,28,2,"Artech House, Incorporated",9.78E+12,,Artech House Computer Security Series,296
3202,"Technology Enhanced Learning: Quality of Teaching and Educational Reform: 1st International Conference, TECH-EDUCATION 2010, Athens, Greece, May 19-21, 2010. Proceedings","Miltiadis D. Lytras (Editor), Patricia Ordonez De Pablos (Editor), David Avison (Editor), Janice Sipior (Editor), Qun Jin (Editor)",10,7,16,1,Springer Berlin Heidelberg,9.78E+12,,"Communications in Computer and Information Science Series,#73",697
3203,"Technology In Action Complete, Spanish Edition Custom Database","Alan Evans, Kendall Martin, Mary Anne Poatsy",09,8,24,6,Prentice Hall,9.78E+12,,,800
3204,Technology of Data Base Management Systems,"Richard Bassler, Jimmie Logan",76,1,1,3,"College Readings, Incorporated",9.78E+12
3205,Temporal And Spatio-Temporal Data Mining,"Wynne Hsu, Junmei Wang, Mong Li Lee",07,7,31,,IGI Global,9.78E+12,,,294
3206,Temporal Databases,Georgia Garani,09,11,12,,VDM Verlag Dr. Mueller Akt.ges.&Co.KG,9.78E+12,,,280
3207,Temporal Databases: Research and Practice,"Opher Etzion (Editor), Sushil Jajodia (Editor), Suryanarayana Sripada (Editor)",98,7,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1399",437
3208,Temporal Information Processing Technology and Its Applications,"Yong Tang (Editor), Xiaoping Ye, Na Tang",11,5,27,1,Springer Berlin Heidelberg,9.78E+12,,,347
3209,Temporal Pattern Mining in Dynamic Environments,A. D. Lattner,07,10,15,,"I O S Press, Incorporated",9.78E+12
3210,Teradata Database - Application and Archive/Recovery Utilities,Brian Marshall,87,9,28,2,Education in Parallel,9.78E+12,,,428
3211,Teradata Database - Implementation for Performance,Brian Marshall,01,3,28,,Education in Parallel,9.78E+12,,,308
3212,Teradata Database: Introduction and SQL,,00,3,28,,Education in Parallel,9.78E+12,,,464
3213,"Terminological Ontologies: Design, Management and Practical Applications","Javier Lacasta, Javier Nogueras-Iso, Francisco Javier Zarazaga Soria",10,8,17,1,Springer US,9.78E+12,,"Semantic Web and Beyond Series,#9",198
3214,TERRASTAT: Global Land Resources GIS Models and Databases for Poverty and Food Insecurity Mapping,Food and Agriculture Organization of the United Nations,02,1,1,,Food & Agriculture Organization of the United Nations,9.79E+12,,FAO Land and Water Digital Media Series
3215,Test-Driven Database Development: Unlocking Agility,Max Guernsey III,13,3,7,1,Addison-Wesley,9.78E+12,,Net Objectives Lean-Agile Series,315
3216,Test Yourself Mcdba Sql Server Tm 2000 Administration,"Stephen Giles, Glen Martin, Glen Martin (Joint Author)",01,11,1,2,"McGraw-Hill Companies, The",9.78E+12,,Microsoft Test Yourself Series,464
3217,Text Databases and Document Management: Theory and Practice,"Chin, Amita Goyal Chin",01,1,28,,IGI-Global,9.78E+12,,,256
3218,Text Mining and its Applications: Results of the NEMIS Launch Conference,Spiros Sirmakessis (Editor),04,2,20,1,Springer Berlin Heidelberg,9.78E+12,,"Studies in Fuzziness and Soft Computing Series,#138",204
3219,Text Mining Application Programming,Manu Konchady,06,5,4,1,Cengage Learning,9.78E+12,,Charles River Media Programming Series,412
3220,Text Mining: Predictive Methods for Analyzing Unstructured Information,"Sholom M. Weiss, Nitin Indurkhya, Tong Zhang, Fred Damerau",10,11,19,1,Springer New York,9.78E+12,,,237
3221,Text Mining with MATLAB,Rafael E. Banchs,14,9,30,,Springer New York,9.78E+12,,,356
3222,A Textbook of Belief Dynamics: Theory Change and Database Updating,Sven Ove Hansson,99,3,31,1,Springer Netherlands,9.78E+12,,"Applied Logic Series,#11",484
3223,The ABC's of Paradox,Charles Siegel,89,11,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,330
3224,The Anonymous Elect: Market Research Through Online Access Panels,Andrei Postoaca,06,1,23,1,Springer Berlin Heidelberg,9.78E+12,,,157
3225,The Best Boring Book Ever of Select Healthcare Classification Systems and Databases,"Katherine S. Rowell, Ann Cutrell, Ann Cutrell (With)",13,11,19,,HealthDataViz,9.78E+12,,,170
3226,"The Best Of Sqlservercentral.Com, Vol.7",Steve Jones (Editor),09,10,1,,Red gate books,9.78E+12,,,376
3227,The Boundary Flux Handbook: A Comprehensive Database of Critical and Threshold Flux Values for Membrane Practitioners,"Marco Stoller, Javier Miguel Ochando-Pulido",15,1,15,,Elsevier Science,9.78E+12,,,150
3228,The Business of Database Marketing,"Richard N. Tooker, Arthur Middleton Hughes (Foreword by)",08,10,1,,Racom Communications,9.78E+12,,,249
3229,"The Chief Security Officer: A Guide to Protecting People, Facilities, and Information","Michael Gentile, Thomas D. August, Ron Collette, Thomas D. August",05,8,19,1,Taylor & Francis,9.78E+12,,,352
3230,Codasyl Approach to Data Base Management,T. William Olle,78,4,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,Computing and Information Processing Ser.,287
3231,Complete Database Marketer: Tapping Your Customer Base to Maximize Sales and Increase Profits,Arthur M. Hughes,91,1,28,,"McGraw-Hill Companies, The",9.78E+12,,,525
3232,The Complete Diving Guide: The Caribbean: Puerto Rico/Us Virgin Islands/British Virgin Islands,"Colleen Ryan, Brian Savage",97,12,1,,"Cruising Guide Publications, Incorporated",9.78E+12,,,317
3233,The Complete Guide to Java Database Programming,"Mathew Siple, Matthew D. Siple, Siple",97,12,1,,"McGraw-Hill Companies, The",9.78E+12,,Java Masters Series,333
3234,The Complete HyperCard 2.2 Handbook,Danny Goodman,98,12,30,4,"iUniverse, Incorporated",9.78E+12,,Complete HyperCard 2.2 Handbook Series,548
3235,The Complete Idiot's Guide to Access,Paul McFedries,94,3,28,,"Macmillan Publishing Company, Incorporated",9.78E+12,,Complete Idiot's Guide Series,300
3236,The Complete Idiot's Guide to Microsoft Access 97,"Joe Habraken, Joseph W. Habraken",97,2,1,1,Pearson Education,9.78E+12,,Complete Idiot's Guide Series,384
3237,"The Complete SQL Server 7 Training Course, Student Edition",Byrne,00,8,22,,Pearson Education,9.78E+12
3238,"The Curriculum Mapping Planner: Templates, Tools, and Resources for Effective Professional Development","Jacobs, Heidi Hayes, Ann Johnson",09,10,7,,Association for Supervision & Curriculum Development,9.78E+12,,,124
3239,The DAMA Guide to the Data Management Body of Knowledge Print Edition,DAMA International Staff,10,1,1,,"Technics Publications, LLC",9.78E+12,,,406
3240,The Daria's Database,Peggy Nichol,98,10,1,,MTV Books,9.78E+12,,Mtv's Daria Series,80
3241,The Data Base and Methods of Nuclear Engineering,Jacek Jedruch,85,3,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,336
3242,"The Data Bonanza: Improving Knowledge Discovery in Science, Engineering, and Business",Malcolm Atkinson,13,4,15,1,Wiley,9.78E+12,,"Wiley Series on Parallel and Distributed Computing Series,#90",576
3243,The Data Warehouse Toolkit: The Complete Guide to Dimensional Modeling,"Margy Ross, Ralph Kimball",02,4,28,2,"Wiley, John & Sons, Incorporated",9.78E+12,,,464
