3176,"An Autobiography, Vol. 2 of 2 (Classic Reprint)",Anthony Trollope,,,FB &amp;c Ltd,9781330072714,06/15/2015,266,6.00(w) x 9.00(h) x 0.56(d),3058,,,,,,
3177,Growing Up Sexual: An Autobiography (with Tips for Advancement),Jay Kinsey Ehnn,,,CreateSpace Publishing,9781477557419,08/17/2012,202,6.00(w) x 9.00(h) x 0.46(d),1952,,,,,,
3178,Autobiography of Rev. Charles H. Sage: Embracing an Account of His Pioneer ...,William Backus Olmstead Charles H. Sage,,,Free MethodistPublishing House,2940017335895,,,,3019,1,4.0,,,,
3179,"Mostly on the Edge: Karl Hess, an Autobiography",Karl Hess,,,Prometheus Books,9781573926874,04/28/1999,410,6.30(w) x 9.30(h) x 1.30(d),1200,,,,,,
3180,The Promised Land: The Autobiography of a Russian Immigrant,Mary Antin,,,Princeton University Press,9780691047225,04/21/1985,400,,835,,,,,,
3181,The Making of a Radical: A Political Autobiography,Scott Nearing,,,HarperCollins Publishers,9780061360664,01/01/1972,308,,1830,,,,,,
3182,"99 Cent Best Seller Avian ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Resounding Wind Publishing,,,Resounding Wind Publishing,2940150477377,09/19/2014,,,205,2,5.0,,,,
3183,The Autobiography of Heinrich Stilling (Classic Reprint),Johann Heinrich Jung-Stilling,,,FB &amp;c Ltd,9781330387405,06/25/2015,182,6.00(w) x 9.00(h) x 0.39(d),358,,,,,,
3184,The Bill Alexander Story: An Autobiography,W. Alexander,,,Kendall/Hunt Publishing Company,9780840329905,01/01/1983,244,,1633,,,,,,
3185,Rise up and Walk: An Autobiography,Abel T. Muzorewa,,,Abingdon Press,9780687364503,11/28/1978,,,3033,,,,,,
3186,Geological stories: a series of autobiographies in chronological order,J. E. Taylor,,,"London, R. Hardwicke",2940018319603,,,,3599,,,,,,
3187,The Autobiography of a Yankee Mariner: Christopher Prince and the American Revolution,Michael J. Crawford,Michael J. Crawford,Christopher Prince,"Potomac Books, Inc.",9781612341774,07/03/2002,,,1399,,,$10.99,,$10.99,
3188,A Seventeenth-century Autobiography,Alexander Marx,,,HardPress Publishing,9781290423090,01/10/2012,48,6.00(w) x 9.00(h) x 0.10(d),1390,,,$7.95,,$0.00,
3189,"The autobiography and ministerial life of the Rev. John Johnston, D. D",John Johnston,,,"New York, M. W. Dodd",2940028814457,,,,85,,,$20.99,,$0.00,
3190,What Christianity Means to Me; a Spiritual Autobiography,Abbott Lyman 1835-1922,,,HardPress Publishing,9781313509657,01/28/2013,218,6.00(w) x 9.00(h) x 0.46(d),1425,,,,,,
3191,The Gingerbread Man: An Autobiography,Fred Welch,,,"iUniverse, Incorporated",9781440111648,01/28/2009,124,5.50(w) x 8.50(h) x 0.44(d),3482,,,$13.95,$23.95,,
3192,"Fabric of my life, the autobiography of Hannah G. Solomon",Hannah G. Solomon,,,"New York, Bloch Pub. Co.",2940019900787,,,,588,,,,,,
3193,Autobiography a Collection of the Most Instructive and Amusing Lives Ever Published Written,the Parties Themselves,Vol. 26: With Brief Introductions,and Compendious Sequels Carrying on the Narrative to the Death of Each Writer (Classic Reprint),FB &amp;c Ltd,9781330841655,07/06/2015,286,6.00(w) x 9.00(h) x 0.60(d),3634,,,,,,
3194,"An Autobiography My Schools and Schoolmasters; or, the Story of My Education",Hugh Miller,,,University of Michigan Library,9781425561369,09/28/2006,556,6.14(w) x 9.21(h) x 1.13(d),2766,,,,,,
3195,My Life: A Brief and Probably Biased Autobiography,Gordon Greer,,,"iUniverse, Incorporated",9781462047857,09/29/2008,116,,2626,,,,,,
3196,Derrida and Autobiography,Robert Smith,,,Cambridge University Press,9780521465816,11/28/2002,212,5.43(w) x 8.50(h) x 0.47(d),2161,,,$32.29,,,
3197,FARM BOY COMES TO THE CITY: Autobiography of Herman Witt,Herman Witt,,,Xlibris Corporation,9781462872466,07/13/2011,,,2882,,,$19.99,$29.99,$8.49,
3198,Shifting Subjects: Plural Subjectivity in Contemporary Francophone Women's Autobiography,Natalie Edwards,,,University Of Delaware,9781611490305,04/18/2011,180,5.90(w) x 9.10(h) x 0.80(d),2011,,,,$70.00,$58.99,
3199,Writing the South through the Self: Explorations in Southern Autobiography,John C. Inscoe,,,University of Georgia Press,9780820337678,05/01/2011,268,6.20(w) x 9.10(h) x 0.90(d),1709,,,$17.98,$69.95,,
3200,The Autobiography of Henry VIII: With Notes,His Fool,Will Somers: A Novel,,BookRags.com,2940014721639,06/20/2012,,,3051,,,,,,
3201,The First Million the Hardest: An Autobiography (Classic Reprint),A. B. Farquhar,,,FB &amp;c Ltd,9781330433379,06/13/2015,342,6.00(w) x 9.00(h) x 0.71(d),175,,,$12.26,,$0.00,
3202,Confessions of a Dangerous Mind: An Unauthorized Autobiography,Chuck Barris,,,Miramax Books,9780786888085,11/27/2002,256,5.18(w) x 8.00(h) x (d),2006,,,,,,
3203,Bud: An Autobiography,David L. Furman,,,"Vantage Press, Inc.",9780533092925,06/01/1991,,,99,,,,,,
3204,University Library of Autobiography: Including All the Great Autobiographies and the Autobiographical Data Left,the World's Famous Men and Women (Classic Reprint),,,FB &amp;c Ltd,9781330744475,07/05/2015,436,6.00(w) x 9.00(h) x 0.89(d),1360,,,$19.57,,,
3205,Up From Slavery: An Autobiography,Booker T.Washington,,,Dodo Classics,9781508082385,10/08/2015,,,2321,,,,,,
3206,Uncharted Path: The Autobiography of Lee Myung-Bak,Lee Myung-Bak,,,"Sourcebooks, Incorporated",9781402271380,11/01/2012,304,,3178,,,$14.41,,$10.99,
3207,"Autobiography of an English detective,",'Waters'.,,,,2940026620104,,,,264,,,,,,
3208,An Autobiography 2 Volume Set,Anthony Trollope,,,Cambridge University Press,9781108070485,02/13/2014,520,,1854,,,,,,
3209,John Giles: A Football Man - My Autobiography,John Giles,,,"Hodder &amp; Stoughton, Ltd.",9781444722130,11/11/2010,,,406,,,,,,
3210,Touching the Eternal: A Brief Autobiography of a Lifetime of Miracles,Yedidah,,,WTRP,9780615899381,09/26/2013,736,7.00(w) x 10.00(h) x 1.47(d),3445,1,5.0,,,,
3211,The autobiography of Samuel Smiles,Samuel Smiles,,,New York : E.P. Dutton,2940017763612,,,,3663,,,$16.57,,$0.00,
3212,Selected Lives: The Autobiography of a Soul,Jasper Burns,,,Pietas Publications,9780978549527,09/28/2006,,6.30(w) x 8.10(h) x 0.40(d),3557,,,,,,
3213,Been There--Done That: An Autobiography--Sort Of,William Scott Webber,,,Xlibris Corporation,9780738840581,03/01/2001,372,5.56(w) x 8.50(h) x 0.93(d),564,,,,,,
3214,Valentine Duval: An Autobiography,Anne Manning,Parnell Nelson,,Clio's Cabinet,9781879080003,10/01/1990,142,,1490,,,,,,
3215,Patterns of Experience in Autobiography,Susanna Egan,,,The University of North Carolina Press,9780807865330,01/27/2011,240,4.80(w) x (h) x 5.00(d),280,,,$38.82,,,
3216,Reminiscences of a Canadian pioneer for the last fifty years [microform] : an autobiography,Samuel Thompson,,,"Toronto : Hunter, Rose",2940028678554,,,,1367,,,,,,
3217,From Carolina Chain Gangs To Earl Of Alaska: An Autobiography,Earl Davis,,,AuthorHouse,9781420833171,01/10/2006,320,5.00(w) x 8.00(h) x 0.72(d),663,,,,,,
3218,Francis Adrian Van Der Kemp 1752-1829: An Autobiography Together With Extracts From His Correspondence (Classic Reprint),Helen Lincklaen Fairchild,,,FB &amp;c Ltd,9781330459881,06/28/2015,292,6.00(w) x 9.00(h) x 0.61(d),1892,,,,,,
3219,Modern Selves: Essays on Modern British and American Autobiography,Philip Dodd,,,Taylor &amp; Francis,9780714632551,09/04/1986,192,5.50(w) x 8.50(h) x 0.47(d),1598,,,$61.95,,$49.99,
3220,"Autobiography of Jumbo's Keeper, and Jumbo's Biography (Illustrated Edition)",Matthew Scott,,,Echo Library,9781406859171,05/07/2015,48,6.00(w) x 9.00(h) x 0.12(d),586,,,,,,
3221,THE AUTOBIOGRAPHY OF LEIGH HUNT,,,,"LONDON SMITH , ELDER &amp; CO",2940029006967,,,,2986,,,,,,
3222,Life of Thurlow Weed Including His Autobiography and a Memoir ...,Thurlow Weed Barnes Thurlow Weed,,,"Houghton, Mifflin and company; etc., etc.",2940021209038,,,,2489,,,,,$0.00,
3223,"Autobiography of Samuel D. Gross, M.D., ...: Emeritus Professor of Surgery in the Jefferson Medical College of Philadelphia. With Sketches of His Contemporaries, Volume 1",Samuel David Gross,Samuel Weissell Gross,Albert Haller Gross,Sagwan Press,9781297908996,08/21/2015,460,6.14(w) x 9.21(h) x 1.00(d),144,,,,,,
3224,From Labor to Letters: A Novel Autobiography,Miguel Mendez,,,Bilingual Review/Press,9780927534703,06/01/1997,120,5.50(w) x 8.49(h) x 0.37(d),1675,,,,,,
3225,Autobiography of FBI Special Agent Dale Cooper,Frost,,,Pocket Books,9780671744007,05/01/1991,192,,3508,,,,,,
3226,Portraits : Biography and Autobiography in the Secondary School,Margaret Fleming,,,Natl Council of Teachers,9780814136485,04/01/1985,104,,1787,,,,,,
3227,Temporality in American Filmic Autobiography,Nadja Gernalzick,,,Universitatsverlag Winter,9783825356842,12/01/2015,432,,1984,,,,,,
3228,How I Stole Elections: The Autobiography of Sheriff Marlin Hawkins,Marlin Hawkins,C. Fred Williams,,Kan sasana Printer,9780892212163,01/01/1991,388,,2503,,,,,,
3229,"Autobiography of Thomas Wright, of Birkenshaw, in the county of York",Thomas Wright,,,"London, J. R. Smith",2940017336533,,,,3096,,,,,$0.00,
3230,I Foresee My Life: The Ritual Performance of Autobiography in an Amazonian Community,Suzanne Oakdale,,,University of Nebraska Press,9780803235786,06/01/2005,206,6.00(w) x 9.10(h) x 1.00(d),221,,,,,,
3231,"A Better Class of Person: An Autobiography, 1929-1956",Osborne,,,Faber and Faber,9780571163991,02/28/1994,128,4.97(w) x 7.75(h) x 0.87(d),3259,,,,,,
3232,Writing Your Life: An Easy-to-Follow Guide to Writing an Autobiography,Mary Borg,Joyce Turley,,Prufrock Press,9781877673078,04/01/1998,160,8.50(w) x 11.00(h) x 0.20(d),1424,,,,,,
3233,"The Life-line of the Lone One: Or, Autobiography of the World's Child",Warren Chase,,,B. Marsh,2940027053666,,,,2193,,,,,,
3234,"Tahan, Out of Savagery Into Civilization: An Autobiography",Joseph K. Griffis,,,CreateSpace Independent Publishing Platform,9781480276512,11/09/2012,286,6.00(w) x 9.00(h) x 0.60(d),1748,,,$22.92,,$7.99,
3235,The Autobiography of Sergeant William Lawrence,Nugent-Bankes,George,,Quality Classics,2940012703675,11/30/2010,,,135,,,,,,
3236,Autobiography,Edwin Muir,,,Random House Adult Trade Publishing Group,9780701207700,09/27/1987,304,,2789,,,,,,
3237,F-F-Frank Polk: An Uncommonly Frank Autobiography,Frank Polk,Joe Beeler,Abe Chanin,Northland Publishing AZ,9780873582766,05/01/1984,136,,2794,,,,,,
3238,Spaced Out and Gathered In: A Sort of an Autobiography of a Jesus Freak,Jerry Halliday,,,Baker Publishing Group,9780800705114,04/01/1972,96,,1749,,,,,,
3239,Searching for Truth: An Autobiography about My Spiritual History,Mary Collins,,,CreateSpace Publishing,9781456339234,11/11/2010,120,6.00(w) x 9.00(h) x 0.25(d),3056,,,,,,
3240,Biographical History of Massachusetts: Biographies and Autobiographies of ...,Samuel Atkins Eliot,,,Massachusetts biographical society,2940026583645,,,,366,,,,,,
3241,Constructing Subjectivities: Autobiographies in Modern Japan,Noboru Tomonari,,,Lexington Books,9780739117163,02/28/2008,294,6.32(w) x 9.37(h) x 0.86(d),2525,,,,,,
3242,Seeds of Violence: The Autobiography of a Subversive,B. J. Mitchell,,,Xlibris Corporation,9781599262581,11/28/2005,176,5.50(w) x 8.50(h) x 0.41(d),2763,,,,,,
3243,To Be a Revolutionary: An Autobiography,James Guadalupe Carney,,,HarperCollins Publishers,9780060613228,02/15/1987,208,,1691,,,,,,
3244,Autobiography of a farm boy,Isaac Phillips Roberts,,,"Albany, J. B. Lyon company",2940017248911,,,,2777,1,4.0,$16.97,,$0.00,
3245,Jungle Jim The Autobiography Of James L. Price,James L. Price,,,"Doubleday, Doran &amp; co.,",2940024980798,,,,384,,,,,,
3246,"The autobiography of Mark Rutherford, dissenting minister. Edited",his friend Reuben Shapcott,,,New York Putnam,2940027397401,,,,1180,,,,,,
3247,Frank Allerton : an autobiography,Augustus Mongredien,,,London : S. Tinsley,2940018966203,,,,657,,,,,,
3248,Modern Longman Literature: Autobiographies,Marsh,,,Addison-Wesley,9780582088375,01/01/1992,160,4.96(w) x 7.56(h) x (d),1728,,,,,,
3249,"Wesblock, the autobiography of an automaton",Harry McDonald Walters,,,London : Dent,2940023284712,,,,1305,,,,,,
3250,Random Thoughts of A Soulless Child: The Autobiography of Tony Christ,Anthony Ricks,,,BlaqRayn Publishing Plus,9780692505731,08/04/2015,308,6.00(w) x 9.00(h) x 0.69(d),3377,,,,,,
3251,A Yogini's Autobiography,Gina Kim,,,"Outskirts Press, Inc.",9781432752743,03/31/2010,156,6.00(w) x 9.00(h) x 0.33(d),696,,,,,,
3252,Hitherto unpublished poems and stories : with an inedited autobiography,Elizabeth Barrett Browning,,,Boston : Printed exclusively for members of the Bibliophile Society,2940021618793,,,,2923,,,,,$0.00,
3253,The Autobiography of a Happy Woman,,,,"Moffat, Yard and company",2940029006233,,,,2935,,,,,$0.00,
3254,Coming to America: My Long Journey to Freedom!: an Autobiography,Alexander T. Nagy,,,Trafford Publishing,9781425102005,10/30/2006,272,5.50(w) x 8.50(h) x 0.61(d),2194,,,,,,
3255,Autobiography of C. H. Spurgeon,Charles Haddon H. Spurgeon,,,"Hodder &amp; Stoughton, Ltd.",9780340577783,,,5.08(w) x 7.80(h) x 0.75(d),1708,,,,,,
3256,Recollections of a Happy Life: Being the Autobiography of Marianne North,Marianne North,,,University of Virginia Press,9780813914701,10/01/1993,400,5.54(w) x 8.50(h) x 1.36(d),3171,,,,,,
3257,"Autobiography of Samuel D. Gross, M.D., ...: With Sketches of His Contemporaries",Samuel David Gross,,,G. Barrie,2940026700752,,,,2648,,,,,$0.00,
3258,Deep Scars: The Autobiography of Kaycie Davis,Davis Kaycie Davis,,,Trafford Publishing,9781426923784,01/28/2010,68,6.00(w) x 9.00(h) x 0.16(d),1700,25,4.5,,,,
3259,"Daisy, the Autobiography of a Cat",Miranda Eliot Swan,,,Read Books Design,9781446066256,05/29/2011,278,5.50(w) x 8.50(h) x 0.63(d),269,9,3.6,$29.95,$25.95,$2.99,
3260,The Story of a Strange Career: Being the Autobiography of a Convict,Anonymous,,,CreateSpace Publishing,9781502362612,09/13/2014,84,6.00(w) x 9.00(h) x 0.17(d),2065,,,,,,
3261,Spurgeon Autobiography,Charles H. Spurgeon,,,"Banner of Truth, The",9780851517285,,,,2620,,,,,,
3262,Memoirs of an Arabian princess : an autobiography,Emilie Ruete,,,New York : Appleton,2940020699854,,,,2992,,,,,,
3263,Time and Time Again: Autobiographies,Dan Jacobson,,,"Grove/Atlantic, Inc.",9780871130273,08/19/1985,214,,363,,,,,,
3264,Black Bolshevik: Autobiography of an Afro-American Communist,Harry Haywood,,,Liberator Press,9780930720520,05/01/1978,736,6.88(w) x 8.92(h) x 1.97(d),2996,,,,,,
3265,Write Your Faith Autobiography,Ellen Tomaszewski,,,Etcetera Press LLC,9781936824380,09/11/2013,42,5.50(w) x 8.50(h) x 0.09(d),2037,,,,,,
3266,"The Life-Line of the Lone One; or, Autobiography of the World's Child",Warren Chase,,,University of Michigan Library,9781425530990,09/28/2006,316,6.14(w) x 9.21(h) x 0.66(d),2080,,,$23.99,,,
3267,Getting a Wrong Start: A Truthful Autobiography (Classic Reprint),Emerson Hough,,,FB &amp;c Ltd,9781330777862,07/05/2015,252,6.00(w) x 9.00(h) x 0.53(d),1489,,,$13.97,,$0.00,
3268,Select Poems and Autobiography (Classic Reprint),William Taylor,,,FB &amp;c Ltd,9781330141786,06/17/2015,58,6.00(w) x 9.00(h) x 0.12(d),25,,,,,,
3269,"The Autobiography and Correspondence of Mary Granville, Mrs. Delany: With Interesting ...",Augusta Waddington Hall Llanover Delany,,,R. Bentley,2940017622728,,,,3647,,,,,$0.00,
3270,Course of My Life: The Autobiography of Edward Heath,Edward Heath,,,Hodder General Publishing Division,9780340708521,01/28/1998,767,6.38(w) x 9.53(h) x 1.65(d),1134,,,,,,
3271,"My own story, or, The autobiography of a child",Mary Botham Howitt,,,George S. Appleton,2940026901050,,,,604,,,,,,
3272,The Death Penalty - A View from the Bench: An Autobiography,Mark Brandler,,,"Vantage Press, Inc.",9780533104246,02/01/1993,252,,3237,,,,,,
3273,Reading Autobiography: A Guide for Interpreting Life Narratives,Sidonie Smith,,,University of Chicago Press,2900816628833,01/01/2001,,,1755,,,$13.45,,,
3274,Coming Back to Me: The Autobiography of Marcus Trescothick,Marcus Trescothick,,,HarperCollins UK,9780007292486,05/04/2009,416,5.00(w) x 7.70(h) x 1.30(d),2072,,,$15.95,,$7.99,
3275,C. H. Spurgeon's Autobiography,Charles Haddon Spurgeon,,,Curts,2940024270448,,,,454,,,,,$0.00,
3276,The public life of Captain John Brown : with an autobiography of his childhood and youth,James Redpath,,,London : Thickbroom &amp; Stapleton ; Boston : Thayer &amp; Eldridge,2940022913217,,,,3177,,,,,,
3277,The Text and Contexts of Ignatius Loyola's Autobiography,S.J. McManamon,,,Fordham University Press,9780823245048,02/11/2013,248,6.10(w) x 9.10(h) x 0.90(d),2111,,,,,,
3278,A Hoosier Autobiography,William Dudley Foulke,,,Oxford University Press,2940023621807,,,,767,,,,,,
3279,"Kaloolah, Or, Journeyings to the Dj�bel Kumri: An Autobiography of Jonathan Romer",William Starbuck Mayo,,,David Bogue,2940025492559,,,,2810,,,,,,
3280,What the F*** Did I Do Last Night?: The Autobiography of an Accidental Comedian,Rowland Rivron,,,Pan Macmillan,9780283071065,05/01/2011,320,5.30(w) x 8.40(h) x 1.10(d),151,,,,,,
3281,My Autobiography - Scholar's Choice Edition,McClure S. S. (Samuel Sidney),,,Scholar's Choice,9781296355531,02/19/2015,296,7.44(w) x 9.69(h) x 0.62(d),506,,,,,,
3282,Grain or chaff? : the autobiography of a police magistrate,Alfred Chichele Plowden,,,London : T.F. Unwin,2940016871493,,,,2471,,,,,,
3283,The unselfishness of God and how I discovered it; a spiritual autobiography,Hannah Whitall Smith,,,"New York, Chicago [etc.] Fleming H. Revell company",2940021949705,,,,34,1,4.0,,$26.95,$0.00,
3284,Mapping Our Selves: Canadian Women's Autobiography,Helen Buss,,,Mcgill-Queens University Press,9780773512443,11/29/1994,252,6.64(w) x 9.02(h) x 0.64(d),1422,,,,,,
3285,"Voyages of Discovery in the Arctic and Antarctic Seas, and Round the World. Being Personal Narratives of Attempts to Reach the North and South Poles. To Which Are Added an Autobiography, Appendix and Numerous Illustrations. Volume 2",Robert M'Cormick,,,Adegi Graphics LLC,2940148346289,07/09/2013,504,,580,,,,,,
3286,The autobiography of a tomboy,Jeannette L. Gilder,,,"New York : Doubleday, Page",2940017335062,,,,1371,,,,,,
3287,Fragment Of A Great Confession - A Psychoanalytic Autobiography,Theodor Reik,,,Read Books Design,9781446528532,01/10/2011,508,5.50(w) x 8.50(h) x 1.13(d),1714,,,,,,
3288,The house of quiet; an autobiography,Arthur Christopher Benson,,,London Murray,2940021211635,,,,3297,,,,,,
3289,Ebenezer Beriah Kelly: an autobiography,Ebenezer Beriah Kelly,,,"s.n., 1856",2940024363386,,,,270,,,,,,
3290,Autobiography_of_seventy_years_vol-I,George F.Hoar,,,Scribner,2940023961286,,,,962,,,,,,
3291,"The Autobiography of William Butler Yeats: Consisting of Reveries over Chilhood and Youth, the Trembling of the Veil, and Dramatis Personae",William Butler Yeats,,,Simon &amp; Schuster Adult Publishing Group,9780020555803,08/31/1977,416,,119,,,,,,
3292,With My Own Eyes: The Autobiography of an Historian,Jacob Katz,,,Brandeis University Press,9780874516395,04/01/1995,183,6.37(w) x 9.30(h) x 0.76(d),2599,,,,,,
3293,Ashlee Simpson: Autobiography,Ashlee Simpson,,,Hal Leonard Corporation,9780634089299,10/28/2004,80,9.00(w) x 11.90(h) x 0.40(d),3424,,,,,,
3294,"The autobiography of Thomas Allen,",the author of Post mortem,,,,2940026701612,,,,2338,,,,,,
3295,The Autobiography of Nathaniel Southgate Shaler - Scholar's Choice Edition,Nathaniel Southgate Shaler,,,Scholar's Choice,9781296423001,02/20/2015,460,7.44(w) x 9.69(h) x 0.93(d),693,,,,,,
3296,Barbara Hepworth: A Pictorial Autobiography,Barbara Hepworth,,,Salem House Publishers,9780946590339,09/28/1986,136,8.08(w) x 10.51(h) x 1.13(d),2549,,,,,,
3297,The Autobiography Of Benj. Franklin: Published Verbatim From The Original Manuscript By His Grandson Will. Temple Franklin. Edited By Jared Sparks,Benjamin Franklin,,,Andesite Press,9781297853951,08/13/2015,166,6.14(w) x 9.21(h) x 0.44(d),2296,,,,,,
3298,Autobiography,Margiad Evans,,,"Riverrun Press, Incorporated",9780714509778,01/01/1994,192,5.51(w) x 7.87(h) x (d),169,,,,,,
3299,Life of Thurlow Weed including his autobiography and a memoir,Thurlow Weed,,,Boston ; New York : Houghton Mifflin and Co,2940021209014,,,,2746,,,,,$0.00,
3300,A Matter of Black and White: The Autobiography of Ada Lois Sipuel Fisher,Ada Lois Sipuel Fisher,,,University of Oklahoma Press,9780806128191,01/28/1996,224,5.88(w) x 8.77(h) x 0.90(d),841,,,,,,
3301,Third Lieutenant: An Autobiography,Bernard Feuer,,,AuthorHouse,9780759635654,10/28/2001,120,6.00(w) x 9.02(h) x 0.32(d),2164,,,,,,
3302,"Rainer Maria Rilke: Autobiography, Fiction, and Therapy",Hajo Drees,,,"Lang, Peter Publishing, Incorporated",9780820452630,07/13/2001,160,,2482,,,,,,
3303,African American Journalists: Autobiography as Memoir and Manifesto,Calvin L. Hall,,,"Rowman &amp; Littlefield Publishers, Inc.",9780810869301,07/01/2009,146,5.50(w) x 8.40(h) x 0.50(d),2878,,,$44.00,,$36.99,
3304,They Still Call Me Junior: Autobiography of a Child Star; With a Filmography,Frank 'Junior' Coghlan,,,"McFarland &amp; Company, Incorporated Publishers",9780899507620,11/01/1992,383,,3255,,,,,,
3305,Autobiography of a Pocket-Handkerchief,James Fenimore Cooper,,,HM,2940150408982,10/19/2014,,,1965,,,,,$0.99,
3306,The autobiography of a missionary,James Phillips Fletcher,,,"Hurst and Blackett, 1853",2940026619252,,,,3628,,,,,,
3307,Second Chance: The Autobiography,Mark Todd,Kate Green,,"Orion Publishing Group, Limited",9781409143215,05/03/2012,,,914,,,$36.95,$36.95,$8.99,
3308,Albany Park: An Autobiography,Patrice Chaplin,,,Penguin Group (USA) Incorporated,9780670812431,04/06/1987,,20.00(w) x 20.00(h) x 20.00(d),2393,,,,,,
3309,Autobiography and Questions of Gender,Shirley Neuman,,,Taylor &amp; Francis,9781138941274,08/26/2015,222,,741,,,,$96.99,$96.99,
3310,"The Autobiography of a Stage-Coachman, Volume I - Scholar's Choice Edition",Thomas Cross,,,Scholar's Choice,9781297078811,02/17/2015,326,7.44(w) x 9.69(h) x 0.68(d),2326,,,,,,
3311,Journeyman: An Autobiography,Ewan MacColl,,,Manchester University Press,9780719079351,02/15/2010,512,6.30(w) x 9.20(h) x 1.40(d),1406,,,,,,
3312,Autobiography of Lyman Beecher,Lyman Beecher,,,Harvard University Press,9780674054004,10/28/1961,896,,1352,,,,,,
3313,On My Way Home: An Autobiography of a Priest in Today's World,Jay Samonie,,,"Samonie, Jay",9781575027883,05/28/1998,290,5.42(w) x 8.32(h) x 0.61(d),2572,,,,,,
3314,As I Am: An Autobiography,Patricia Neal,Richard DeNeut,,Cengage Gale,9780816147380,06/01/1989,497,,1214,,,,,,
3315,"Revealing Lives: Autobiography, Biography, and Gender",Susan Groag Bell,,,State University of New York Press,9780791404355,11/28/1990,255,5.80(w) x 9.20(h) x 0.80(d),1472,,,,,,
3316,"Mission Life in London - An Autobiography, Being a Cheap Edition of 'my Life and Labours in London'",James Inches Hillocks,,,Read Books Design,9781446026564,07/01/2010,290,5.50(w) x 8.50(h) x 0.65(d),1506,,,,,,
3317,The Petticoat Dominant: Or Woman's Revenge: The Autobiography of a Young Nobleman as a Pendant to Gynecocracy,M. Le Compte Du Bouleau,,,The Floating Press,9781775560876,06/01/2012,,,1099,,,,,,
3318,"Deveril the cracksman; or, The autobiography of a thief",,,,"London, W.M. Clark",2940028829314,,,,762,1,3.0,,,,
3319,A Spectacle of Dust: The Autobiography,Pete Postlethwaite,,,"Orion Publishing Group, Limited",9780297864943,06/23/2011,,,612,,,$15.41,,$7.99,
3320,My Autobiography and Reminiscences Volume 2,Frith William Powell 1819-1909,,,HardPress Publishing,9781314083743,01/28/2013,372,6.00(w) x 9.00(h) x 0.77(d),2293,,,,,,
3321,Marion Harland's Autobiography: The Story of a Long Life,Marion Harland,,,CreateSpace Independent Publishing Platform,9781492353287,09/07/2013,298,6.00(w) x 9.00(h) x 0.62(d),3100,,,$19.95,$28.52,$0.00,
3322,Autobiography of Mrs. Fletcher: With Letters and Other Family Memorials,Fletcher Mrs (Eliza Dawson) 1770-1858,,,HardPress Publishing,9781313924894,01/28/2013,404,6.00(w) x 9.00(h) x 0.83(d),3700,,,$14.95,,,
3323,Miracles of Life: Shanghai to Shepperton: An Autobiography,J. G. Ballard,,,"Fourth Estate, Limited",9780007270729,04/28/2008,,,17,,,,,,
3324,Ventures in Serving Mankind: An Autobiography,Edna M. Baxter,,,Wipf &amp; Stock Publishers,9780915138722,01/01/1984,119,,2606,,,,,,
3325,"Mark Twain's Autobiography, Volume 2",Mark Twain,,,Kessinger Publishing Company,9780766161375,06/28/2003,376,8.25(w) x 11.00(h) x 0.78(d),2966,,,,,,
3326,Literary reminiscences; from the autobiography of an English opium-eater,Thomas De Quincey,,,"Boston : Ticknor, Reed, and Fields",2940021428880,,,,948,,,$37.95,,$0.00,
3327,"Recollections of my life and times, an autobiography",J. Morgan,with selections from his ...,,,2940026038466,,,,928,,,,,,
3328,"Autobiography, Correspondence, Etc., of Lyman Beecher, D.D.",Charles Beecher Lyman Beecher,,,Harper &amp; Brothers Publishers,2940017624371,,,,109,,,,,$0.00,
3329,A Lifetime's Non-ordinary Events : A Modified Autobiography,Richard Ward,,,Textstream,9781426910746,01/20/2010,204,8.27(w) x 11.02(h) x 0.43(d),718,,,,,,
3330,Autobiography Of A Geisha,Sayo Masuda,,,Columbia University,9780231129503,03/01/2003,202,0.63(w) x 8.50(h) x 5.50(d),1777,2,4.5,,,,
3331,Autobiography and Selected Essays,Huxley,Thomas Henry,,Quality Classics,2940012717672,11/30/2010,,,3434,,,,,,
3332,Eighteenth-Century German Autobiography: The Emergence of Individuality,Fredric S. Steussy,,,"Lang, Peter Publishing, Incorporated",9780820424958,11/01/1996,231,,1476,,,,,,
3333,The Autobiography Of Christopher Kirkland,Eliza Lynn Linton,,,Victorian Secrets,9781906469221,09/30/2011,398,6.00(w) x 9.00(h) x 0.82(d),3694,,,,,,
3334,The Kaiser Vs. Bismarck; Suppressed Letters,the Kaiser and New Chapters from the Autobiography of the Iron Chancellor,,,HardPress Publishing,9781313491822,01/28/2013,256,6.00(w) x 9.00(h) x 0.54(d),3320,,,,,,
3335,"Narrating the Future in Siberia: Childhood, Adolescence, and Autobiography among the Eveny",Olga Ulturgasheva,,,"Berghahn Books, Incorporated",9780857457660,10/15/2012,210,6.10(w) x 9.00(h) x 0.80(d),46,,,,,,
3336,I Sell Death: Autobiography of a Terrorist,Raj Sharma,,,CreateSpace Publishing,9781505606751,01/21/2015,254,6.00(w) x 9.00(h) x 0.53(d),2519,,,,,,
3337,Invented Symbols: An Art Autobiography,Alex Katz,,,Charta,9788881588404,09/30/2012,173,5.80(w) x 8.20(h) x 0.50(d),159,,,,,,
